OC1=CC2=CC=CC=C2C=C1,NC1=CC=CC=C1[N+](=O)[O-],failed,0,
C1=NC=CC(=C1)C1=CC=NC=C1,NC(=O)CCC(N)=O,failed,0,
N1C=CC=N1,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,failed,0,
CN1N(C(=O)C=C1C)C1=CC=CC=C1,CCOC1=CC=C(NC(C)=O)C=C1,failed,0,
CC(=O)NC1=CC=C(O)C=C1,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,failed,0,
COC1=C(O)C=CC(=C1)C=O,OC(=O)CCl,failed,0,
OC1=CC=CC=C1O,COC1=CC=C(O)C=C1,failed,0,
NC1=CC=CC=C1N,NC(=O)C1=CC=CC=C1,failed,0,
N1C2=CC=CC=C2C2=CC=CC=C12,O=[N+]([O-])C1=CC(=CC=C1)[N+](=O)[O-],failed,0,
OC(=O)C1=NC=CN=C1,NC(=O)C1=CC=CC=N1,failed,0,
OC1=CC=CC(=C1)C=O,OC1=CC2=CC=CC=C2C=C1,failed,0,
OC(=O)C1=NC=CN=C1,NC(=O)C1=CN=CC=C1,failed,0,
N1C2=CC=CC=C2C2=CC=CC=C12,O=[N+]([O-])C1=CC=C(C=C1)[N+](=O)[O-],failed,0,
CC1=CC=C(C=C1)C(O)=O,OC(=O)C(Cl)Cl,failed,0,
COC(=O)C1=CC=C(C=C1)C(=O)OC,OC(=O)C1=CC=CC=C1,failed,0,
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CN1C(=O)N(C)C2=C(NC=N2)C1=O,failed,0,
NC(=O)C1=CC=CC=C1,NC1=CC(=CC=C1)N,failed,0,
OC(=O)CC1=CC=CC=C1,OC(=O)C(Cl)Cl,failed,0,
COC1=CC=C(C=C1)C(O)=O,OC(=O)C1=CC=C(O)C=C1,failed,0,
OC(=O)C1=CC=CC=C1,NC1=CC=CC2=CC=CC=C12,failed,0,
CC12CCC3C(CCC4=C3C=CC(=C4)O)C1CCC2O,OC1=CC=C(Br)C=C1,failed,0,
OC1=CC=C(C=C1)C1=CC=CC=C1,NC1=CC(=CC=C1)[N+](=O)[O-],failed,0,
OC1=CC=C(C=C1)[N+](=O)[O-],NC1=CC=C(C=C1)[N+](=O)[O-],failed,0,
CC12CCC3C(CCC4=C3C=CC(=C4)O)C1CCC2O,OC1=CC2=CC=CC=C2C=C1,failed,0,
COC1=CC2=C(C=C1)N(C(=C2CC(O)=O)C)C(=O)C1=CC=C(Cl)C=C1,COC1=C(O)C=CC(=C1)C(O)=O,failed,0,
CC1=NC(=C(C)N=C1C)C,BrC1=CC=C(Br)C=C1,failed,0,
OC1=CC=C(C=C1)C1=CC=CC=C1,NC1=CC=C(C=C1)[N+](=O)[O-],failed,0,
N1C2=CC=CC=C2SC2=CC=CC=C12,CC1=NC=CN1,failed,0,
C1=CC=C(C=C1)C1=CC=NC=C1,IC1=CC=C(I)C=C1,failed,0,
OC(=O)C1=CC=CC=C1O,OC(=O)C1=CC=C(O)C=C1,failed,0,
NC1=CC=C(C=C1)C(O)=O,OC(=O)C1=CC=C(O)C=C1,failed,0,
C1=CC=C(C=C1)C1=CC=NC=C1,BrC1=CC=C(Br)C=C1,failed,0,
NC(=O)C1=CC=C(O)C=C1,CC(=O)OC1=CC=CC=C1C(O)=O,failed,0,
N1N=CN=N1,N1C=NC=N1,failed,0,
CC(=O)NC1=CC=C(O)C=C1,NC1=CC=C(O)C=C1,failed,0,
C1=NC=CC(=C1)C1=CC=NC=C1,BrC1=CC=C(Br)C=C1,failed,0,
C1=NC=CN=C1,IC1=CC=C(I)C=C1,failed,0,
O=C(C1=CC=CC=C1)C1=CC=NC=C1,BrC1=CC=C(Br)C=C1,failed,0,
C1=NC=CN=C1,BrC1=CC=C(Br)C=C1,failed,0,
OC(=O)C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],COC1=CC(=CC(=C1)OC)C(O)=O,failed,0,
O=C(C1=CC=CC=C1)C1=CC=NC=C1,IC1=CC=C(I)C=C1,failed,0,
OC(=O)C1=CC=CC=C1O,CC1=CC=C(C=C1)[N+](=O)[O-],failed,0,
NC1=CC2=CC=CC=C2C=C1,OC1=CC=CC=C1[N+](=O)[O-],failed,0,
NC1=CC=C(C=C1)C(O)=O,COC1=CC2=C(C=C1)N(C(=C2CC(O)=O)C)C(=O)C1=CC=C(Cl)C=C1,failed,0,
CC(=O)C1=CC=C(N)C=C1,OC(C1=CC=CC=C1)C(=O)C1=CC=CC=C1,failed,0,
ClC1=CC=C(Br)C=C1,CCCCCCCCCCCCCCO,failed,0,
NC(=O)C1=CN=CC=C1,NC1=CC=CC=C1[N+](=O)[O-],failed,0,
NC1=CC2=CC=CC=C2C=C1,CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],failed,0,
COC1=CC(=CC(=C1)OC)C(O)=O,NC1=CC=C(C=C1)C(O)=O,failed,0,
OC(=O)C1=CC(=CC=C1)[N+](=O)[O-],OC(=O)C1=CC=CC=C1I,failed,0,
O=C(C1=CC=CC=C1)C(=O)C1=CC=CC=C1,NC1=CC(=CC=C1)[N+](=O)[O-],failed,0,
N1N=CC=N1,N1N=CN=N1,failed,0,
NC1=CC2=CC=CC=C2C=C1,CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],failed,0,
CC12CCC3C(CCC4=C3C=CC(=C4)O)C1CCC2O,OC1=CC2=C(C=C1)C=CC(=C2)O,failed,0,
NC1=CC(=CC(=C1)N)C(O)=O,NC1=CC=C(C=C1)C(O)=O,failed,0,
OC(=O)C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],COC1=CC=C(C=C1)C(O)=O,failed,0,
OC(=O)C1=CC=CC=C1O,CC1=CC=CC=C1[N+](=O)[O-],failed,0,
CC(=O)NC1=CC=C(C)C=C1,CC(=O)NC1=CC=CC=C1C,failed,0,
OC(=O)C1=CC=CC=C1O,OC(=O)C1=CC(=CC=C1)O,failed,0,
NC1=CC=CC2=CC=CC=C12,OC1=CC=CC=C1[N+](=O)[O-],failed,0,
CC(=O)OC1=CC=CC=C1C(O)=O,CC(=O)NC1=CC=C(O)C=C1,failed,0,
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,BrC1=CC=CC=C1,failed,0,
CC1(C)C2CCC1(C)C(=O)C2,C1=CC=C2C=CC=CC2=C1,failed,0,
NC1=CC=CC=C1[N+](=O)[O-],NC1=CC=C(C=C1)C(O)=O,failed,0,
CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,CC(C)C1=C(O)C=C(C)C=C1,failed,0,
N1C=CC=N1,N1C=NC=N1,failed,0,
NC1=CC=CC=C1N,NC1=CC=C(N)C=C1,failed,0,
OC1=CC=CC(=C1)C=O,OC1=CC=C(C=C1)[N+](=O)[O-],failed,0,
OC1=CC=CC=C1C1=CC=CC=C1,NC1=CC=C(C=C1)[N+](=O)[O-],failed,0,
O=C(C1=CC=CC=C1)C1=CC=CC=C1,OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],failed,0,
OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],failed,0,
CN1N(C(=O)C=C1C)C1=CC=CC=C1,NC(N)=O,failed,0,
O=C(C1=CC=CC=C1)C(=O)C1=CC=CC=C1,NC1=CC=CC=C1[N+](=O)[O-],failed,0,
OC1=CC=CC=C1C(=O)OC1=CC=CC=C1,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,failed,0,
NC(=O)C1=CN=CC=C1,NC(=O)C1=CC=CC=C1,failed,0,
CC1=CC=C(C=C1)C(O)=O,OC(=O)C1=CC=C(O)C=C1,failed,0,
OC(=O)C1=CC=CC=C1,OC(=O)C1=CC=C(O)C=C1,failed,0,
OC1=CC=CC2=CC=CC=C12,OC1=CC2=CC=CC=C2C=C1,failed,0,
NC1=CC=CC2=CC=CC=C12,CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],failed,0,
O=[N+]([O-])C1=CC(=CC=C1)[N+](=O)[O-],O=[N+]([O-])C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],failed,0,
